id,lat,lon,name,city,address,rating,price,url,category1,category2,category3
alexs-giant-burger-san-pablo,37.95857,-122.35699,Alex's Giant Burger,San Pablo,"1789 Rumrill Blvd, San Pablo, CA 94806",4.5,1,https://www.yelp.com/biz/alexs-giant-burger-san-pablo?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Burgers,Breakfast & Brunch,Coffee & Tea
wakuriya-san-mateo,37.521342711976,-122.33677346688,Wakuriya,San Mateo,"115 De Anza Blvd, San Mateo, CA 94402",4.5,4,https://www.yelp.com/biz/wakuriya-san-mateo?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Japanese,None,None
kristi-maries-redwood-city,37.486908,-122.232166,Kristi Marie's,Redwood City,"318 Arguello St, Redwood City, CA 94063",5.0,1,https://www.yelp.com/biz/kristi-maries-redwood-city?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Cafes,Bakeries,Coffee & Tea
emilias-pizzeria-berkeley,37.85552,-122.26628,Emilia's Pizzeria,Berkeley,"2995 Shattuck Ave, Berkeley, CA 94705",4.5,2,https://www.yelp.com/biz/emilias-pizzeria-berkeley?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Pizza,None,None
sol-food-san-rafael-3,37.971787,-122.524161,Sol Food,San Rafael,"901 Lincoln Ave, San Rafael, CA 94901",4.5,2,https://www.yelp.com/biz/sol-food-san-rafael-3?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Latin American,Puerto Rican,None
cuisine-of-nepal-san-francisco,37.74097,-122.42318,Cuisine of Nepal,San Francisco,"3486 Mission St, San Francisco, CA 94110",5.0,2,https://www.yelp.com/biz/cuisine-of-nepal-san-francisco?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Himalayan/Nepalese,None,None
the-greedy-ant-gourmet-belmont,37.5196149,-122.2770482,The Greedy Ant Gourmet,Belmont,"932 Ralston Ave, Belmont, CA 94002",4.5,2,https://www.yelp.com/biz/the-greedy-ant-gourmet-belmont?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Delis,Cheese Shops,Sandwiches
bliss-coffee-redwood-city,37.486619,-122.231402,Bliss Coffee,Redwood City,"2400 Broadway St, Redwood City, CA 94063",4.5,2,https://www.yelp.com/biz/bliss-coffee-redwood-city?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,None,None
tony-tutto-pizza-mill-valley,37.9040765762329,-122.54180431366,Tony Tutto Pizza,Mill Valley,"246 E Blithedale Ave, Mill Valley, CA 94941",4.5,2,https://www.yelp.com/biz/tony-tutto-pizza-mill-valley?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Pizza,Vegan,Vegetarian
coffeeshop-san-francisco,37.7470855,-122.4187899,CoffeeShop,San Francisco,"3139 Mission St, San Francisco, CA 94110",5.0,2,https://www.yelp.com/biz/coffeeshop-san-francisco?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,None,None
fiero-caffe-san-mateo-2,37.5639419555664,-122.327301025391,Fiero Caffe,San Mateo,"106 S El Camino Real, San Mateo, CA 94401",4.5,1,https://www.yelp.com/biz/fiero-caffe-san-mateo-2?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,Breakfast & Brunch,Italian
los-carnalitos-redwood-city-3,37.4676092232622,-122.209350116165,Los Carnalitos,Redwood City,"3295 El Camino Real, Redwood City, CA 94063",5.0,1,https://www.yelp.com/biz/los-carnalitos-redwood-city-3?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Food Trucks,Mexican,None
bls-soup-and-sandwich-oakland,37.7410799,-122.14974,BLS Soup and Sandwich,Oakland,"10901 Macarthur Blvd, Oakland, CA 94605",5.0,1,https://www.yelp.com/biz/bls-soup-and-sandwich-oakland?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Sandwiches,Soup,None
philz-coffee-berkeley-2,37.878046,-122.269322,Philz Coffee,Berkeley,"1600 Shattuck Ave, Berkeley, CA 94709",4.5,1,https://www.yelp.com/biz/philz-coffee-berkeley-2?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,None,None
mr-dewies-cashew-creamery-albany,37.89027,-122.2980396,Mr Dewie's Cashew Creamery,Albany,"1116 Solano Ave, Albany, CA 94706",4.5,1,https://www.yelp.com/biz/mr-dewies-cashew-creamery-albany?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Desserts,Ice Cream & Frozen Yogurt,Vegan
maxs-pig-n-pie-san-rafael,37.9719467163086,-122.504386901855,Maxs pig 'n' pie,San Rafael,"None, San Rafael, CA 94901",5.0,1,https://www.yelp.com/biz/maxs-pig-n-pie-san-rafael?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Sandwiches,Food Trucks,American (Traditional)
golden-bear-trading-company-san-francisco-3,37.7622004598379,-122.463017776608,Golden Bear Trading Company,San Francisco,"1401 6th Ave, San Francisco, CA 94122",4.5,1,https://www.yelp.com/biz/golden-bear-trading-company-san-francisco-3?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,None,None
cloudz-hookah-lounge-millbrae-2,37.6095309,-122.4002922,Cloudz Hookah Lounge,Millbrae,"1350 El Camino Real, Millbrae, CA 94030",5.0,2,https://www.yelp.com/biz/cloudz-hookah-lounge-millbrae-2?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Hookah Bars,None,None
sbastians-coffee-redwood-city,37.4544677734375,-122.228202819824,S'Bastians Coffee,Redwood City,"1725 Woodside Rd, Redwood City, CA 94061",5.0,2,https://www.yelp.com/biz/sbastians-coffee-redwood-city?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,None,None
cafe-3016-oakland,37.7972086519003,-122.204579561949,Cafe 3016,Oakland,"3016 Macarthur Blvd, Oakland, CA 94602",4.5,1,https://www.yelp.com/biz/cafe-3016-oakland?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Bagels,Coffee & Tea,Desserts
cafe-4-castro-valley-2,37.692222,-122.092735,Cafe 4,Castro Valley,"20600 John Dr, Castro Valley, CA 94546",4.5,1,https://www.yelp.com/biz/cafe-4-castro-valley-2?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,None,None
wallys-cafe-emeryville,37.8301438,-122.279408,Wally's Cafe,Emeryville,"3900 San Pablo Ave, Emeryville, CA 94608",4.5,1,https://www.yelp.com/biz/wallys-cafe-emeryville?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Mediterranean,Lebanese,None
potala-vegan-restaurant-albany,37.88503,-122.2969,Potala Vegan Restaurant,Albany,"1045 San Pablo Ave, Albany, CA 94706",4.5,2,https://www.yelp.com/biz/potala-vegan-restaurant-albany?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Cafes,Vegan,Vegetarian
village-hummus-san-mateo-2,37.5446097,-122.2927084,Village Hummus,San Mateo,"1001 Park Pl, San Mateo, CA 94403",4.5,1,https://www.yelp.com/biz/village-hummus-san-mateo-2?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Falafel,Middle Eastern,Vegetarian
back-a-yard-caribbean-american-grill-menlo-park,37.4729,-122.154948,Back A Yard Caribbean American Grill,Menlo Park,"1189 Willow Rd, Menlo Park, CA 94025",4.5,2,https://www.yelp.com/biz/back-a-yard-caribbean-american-grill-menlo-park?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Caribbean,None,None
haddon-hill-cafe-oakland,37.805021,-122.248704,Haddon Hill Cafe,Oakland,"504 Wesley Ave, Oakland, CA 94606",4.5,1,https://www.yelp.com/biz/haddon-hill-cafe-oakland?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Cafes,Coffee & Tea,Bakeries
sacred-wheel-oakland,37.836647,-122.264221,Sacred Wheel,Oakland,"4935 Shattuck Ave, Oakland, CA 94609",4.5,1,https://www.yelp.com/biz/sacred-wheel-oakland?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Cheese Shops,Sandwiches,None
sues-kitchen-el-sobrante,37.9783401489258,-122.294654846191,Sue's Kitchen,El Sobrante,"448 Valley View Rd, El Sobrante, CA 94803",4.5,1,https://www.yelp.com/biz/sues-kitchen-el-sobrante?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Thai,Laotian,None
mill-valley-market-mill-valley,37.90688,-122.54738,Mill Valley Market,Mill Valley,"12 Corte Madera Ave, Mill Valley, CA 94941",4.5,2,https://www.yelp.com/biz/mill-valley-market-mill-valley?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Grocery,Delis,"Beer, Wine & Spirits"
plaza-deli-cafe-mountain-view-8,37.42985,-122.10018,Plaza Deli Cafe,Mountain View,"2680 Bayshore Pkwy, Mountain View, CA 94043",4.5,1,https://www.yelp.com/biz/plaza-deli-cafe-mountain-view-8?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Delis,Sandwiches,Salad
royal-egyptian-cuisine-oakland,37.7950050870718,-122.273906589691,Royal Egyptian Cuisine,Oakland,", Oakland, CA 94607",4.5,1,https://www.yelp.com/biz/royal-egyptian-cuisine-oakland?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Food Trucks,Egyptian,None
mexican-taco-party-catering-bay-area-4,37.72608,-122.08038,Mexican Taco Party Catering,Bay Area,", Bay Area, CA 94546",5.0,2,https://www.yelp.com/biz/mexican-taco-party-catering-bay-area-4?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Caterers,Mexican,None
picco-restaurant-larkspur,37.93395,-122.53559,Picco Restaurant,Larkspur,"320 Magnolia Ave, Larkspur, CA 94939",4.5,3,https://www.yelp.com/biz/picco-restaurant-larkspur?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Italian,None,None
cup-coffee-bar-san-francisco-4,37.732450067997,-122.434748634696,Cup Coffee Bar,San Francisco,"6 Monterey Blvd, San Francisco, CA 94131",4.5,1,https://www.yelp.com/biz/cup-coffee-bar-san-francisco-4?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,Sandwiches,None
sushi-yoshizumi-san-mateo,37.5652157,-122.3211649,Sushi Yoshizumi,San Mateo,"325 E 4th Ave, San Mateo, CA 94401",4.5,4,https://www.yelp.com/biz/sushi-yoshizumi-san-mateo?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Sushi Bars,None,None
cariblue-restaurant-redwood-city,37.4870914,-122.2201632,Cariblue Restaurant,Redwood City,"1660 Broadway St, Redwood City, CA 94063",5.0,2,https://www.yelp.com/biz/cariblue-restaurant-redwood-city?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Caribbean,None,None
cinco-tacobar-san-leandro,37.70117,-122.12875,Cinco TacoBar,San Leandro,"15100 Hesperian Blvd, San Leandro, CA 94578",4.5,1,https://www.yelp.com/biz/cinco-tacobar-san-leandro?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Mexican,None,None
ghazni-afghan-kabobs-hayward,37.676637,-122.079516,Ghazni Afghan Kabobs,Hayward,"1235 A St, Hayward, CA 94541",4.5,2,https://www.yelp.com/biz/ghazni-afghan-kabobs-hayward?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Afghan,Mediterranean,Halal
ichido-san-francisco-6,37.7771497,-122.4121886,Ichido,San Francisco,"687 Minna St, San Francisco, CA 94107",5.0,3,https://www.yelp.com/biz/ichido-san-francisco-6?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Seafood,Japanese,Pop-Up Restaurants
kingston-cafe-san-mateo,37.5747221345603,-122.317034634966,Kingston Cafe,San Mateo,"19 N Kingston St, San Mateo, CA 94401",4.5,1,https://www.yelp.com/biz/kingston-cafe-san-mateo?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,Cafes,Sandwiches
evvia-estiatorio-palo-alto,37.4450836181641,-122.163787841797,Evvia Estiatorio,Palo Alto,"420 Emerson St, Palo Alto, CA 94301",4.5,3,https://www.yelp.com/biz/evvia-estiatorio-palo-alto?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Greek,None,None
hippies-brew-hayward,37.68101,-122.08598,Hippie's Brew,Hayward,"21988 Foothill Blvd, Hayward, CA 94541",4.5,1,https://www.yelp.com/biz/hippies-brew-hayward?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,Breakfast & Brunch,Bagels
il-davide-san-rafael-3,37.9726007426891,-122.528520886806,Il Davide,San Rafael,"901 A St, San Rafael, CA 94901",4.5,2,https://www.yelp.com/biz/il-davide-san-rafael-3?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Italian,Desserts,Wine Bars
andytown-coffee-roasters-san-francisco,37.756805,-122.502283,Andytown Coffee Roasters,San Francisco,"3655 Lawton St, San Francisco, CA 94122",4.5,1,https://www.yelp.com/biz/andytown-coffee-roasters-san-francisco?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,None,None
vesta-redwood-city,37.48682,-122.22677,Vesta,Redwood City,"2022 Broadway, Redwood City, CA 94063",4.5,2,https://www.yelp.com/biz/vesta-redwood-city?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Pizza,Tapas/Small Plates,None
bluebird-pizzeria-san-leandro,37.7317185479853,-122.160966101852,Bluebird Pizzeria,San Leandro,"496 E 14th St, San Leandro, CA 94577",4.5,2,https://www.yelp.com/biz/bluebird-pizzeria-san-leandro?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Pizza,None,None
golden-gate-bridge-san-francisco,37.8165970086601,-122.47807463501,Golden Gate Bridge,San Francisco,"Hwy 101, San Francisco, CA 94129",4.5,1,https://www.yelp.com/biz/golden-gate-bridge-san-francisco?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Landmarks & Historical Buildings,None,None
roxie-food-center-san-francisco,37.7268368750811,-122.441476285458,Roxie Food Center,San Francisco,"1901 San Jose Ave, San Francisco, CA 94112",4.5,1,https://www.yelp.com/biz/roxie-food-center-san-francisco?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Grocery,Sandwiches,None
taqueria-la-cazuela-east-palo-alto-2,37.4713397026062,-122.134896442294,Taqueria La Cazuela,East Palo Alto,"2390 Clarke Ave, East Palo Alto, CA 94303",4.5,1,https://www.yelp.com/biz/taqueria-la-cazuela-east-palo-alto-2?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Mexican,None,None
red-whale-coffee-san-rafael,38.0187175422907,-122.53676712513,Red Whale Coffee,San Rafael,"169 Paul Dr, San Rafael, CA 94903",4.5,1,https://www.yelp.com/biz/red-whale-coffee-san-rafael?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Coffee & Tea,None,None
the-ravioli-house-san-mateo,37.5640830993652,-122.320419311523,The Ravioli House,San Mateo,"505 S B St, San Mateo, CA 94401",4.5,1,https://www.yelp.com/biz/the-ravioli-house-san-mateo?adjust_creative=j4CRYDbimeXTfbmtBAk3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j4CRYDbimeXTfbmtBAk3ng,Delis,Sandwiches,Caterers
